kW
75.0
75.0
75.0
75.0
75.0
80.0
122.5
120.0
60.0
0.0
0.0
37.5
75.0
0.0
0.0
120.0
75.0
80.0
242.5
240.0
240.0
277.5
135.0
75.0
75.0
75.0
75.0
75.0
75.0
80.0
122.5
120.0
60.0
0.0
0.0
37.5
75.0
0.0
0.0
120.0
75.0
80.0
242.5
240.0
240.0
277.5
135.0
75.0
75.0
75.0
75.0
75.0
75.0
80.0
122.5
120.0
60.0
0.0
0.0
37.5
75.0
0.0
0.0
120.0
75.0
80.0
242.5
240.0
240.0
277.5
135.0
75.0
75.0
75.0
75.0
75.0
75.0
80.0
122.5
120.0
60.0
0.0
0.0
37.5
75.0
0.0
0.0
120.0
75.0
80.0
242.5
240.0
240.0
277.5
135.0
75.0
75.0
75.0
75.0
75.0
75.0
80.0
122.5
120.0
60.0
0.0
0.0
37.5
75.0
0.0
0.0
120.0
75.0
80.0
242.5
240.0
240.0
277.5
135.0
75.0
75.0
75.0
75.0
75.0
75.0
80.0
122.5
120.0
60.0
0.0
0.0
37.5
75.0
0.0
0.0
120.0
75.0
80.0
242.5
240.0
240.0
277.5
135.0
75.0
75.0
75.0
75.0
75.0
75.0
80.0
122.5
120.0
60.0
0.0
0.0
37.5
75.0
0.0
0.0
120.0
75.0
80.0
242.5
240.0
240.0
277.5
135.0
75.0
75.0
75.0
75.0
75.0
75.0
80.0
122.5
120.0
60.0
0.0
0.0
37.5
75.0
0.0
0.0
120.0
75.0
80.0
242.5
240.0
240.0
277.5
135.0
75.0
75.0
75.0
75.0
75.0
75.0
80.0
122.5
120.0
60.0
0.0
0.0
37.5
75.0
0.0
0.0
120.0
75.0
80.0
242.5
240.0
240.0
277.5
135.0
75.0
75.0
75.0
75.0
75.0
75.0
80.0
122.5
120.0
60.0
0.0
0.0
37.5
75.0
0.0
0.0
120.0
75.0
80.0
242.5
240.0
240.0
277.5
135.0
75.0
75.0
75.0
75.0
75.0
75.0
80.0
122.5
120.0
60.0
0.0
0.0
37.5
75.0
0.0
0.0
120.0
75.0
80.0
242.5
240.0
240.0
277.5
135.0
75.0
75.0
75.0
75.0
75.0
75.0
80.0
122.5
120.0
60.0
0.0
0.0
37.5
75.0
0.0
0.0
120.0
75.0
80.0
242.5
240.0
240.0
277.5
135.0
75.0
75.0
75.0
75.0
75.0
75.0
80.0
122.5
120.0
60.0
0.0
0.0
37.5
75.0
0.0
0.0
120.0
75.0
80.0
242.5
240.0
240.0
277.5
135.0
75.0
75.0
75.0
75.0
75.0
75.0
80.0
122.5
120.0
60.0
0.0
0.0
37.5
75.0
0.0
0.0
120.0
75.0
80.0
242.5
240.0
